seed,method,model,batch_size,datasets,client_num,hidden,dropout,local_updates,lr,weight_decay,test_acc,val_loss,group
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.668066694,335.7473835,172
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.663854443,1409.397565,172
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.556768287,2469.08869,172
,,,,,,,,,,,0.629496931,172 平均值,172
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.741440043,754.1111532,173
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.662807453,595.0055088,173
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.732851393,761.3468862,173
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.725304613,363.5748499,173
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.708136944,522.8064994,173
,,,,,,,,,,,0.714108089,173 平均值,173
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.554971215,3140.732282,174
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.615803322,3753.105718,174
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.568934443,2095.044408,174
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.616043763,888.5245481,174
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.60547656,2094.62636,174
,,,,,,,,,,,0.592245861,174 平均值,174
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.633628144,2076.726183,175
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.62735658,6183.918496,175
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.654665062,2337.178239,175
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.605974077,1820.41371,175
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.1,0.0005,0.657425781,1934.596319,175
,,,,,,,,,,,0.635809929,175 平均值,175
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.653255201,15388.27373,176
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.604427033,8816.112687,176
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.678124165,26823.48419,176
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.65545686,7658.408817,176
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.671452526,7500.980707,176
,,,,,,,,,,,0.652543157,176 平均值,176
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.560904897,14137.78211,177
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.679587867,13322.04165,177
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.608276413,17552.14462,177
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.638487961,40888.21931,177
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.528143569,6576.060295,177
,,,,,,,,,,,0.603080141,177 平均值,177
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.583370896,122554.7356,178
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.371964467,5868.596165,178
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.649447493,63684.93311,178
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.578959875,24096.11735,178
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.64576738,48089.83025,178
,,,,,,,,,,,0.565902022,178 平均值,178
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.570410359,111788.603,179
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.555123149,4761.695025,179
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.616450888,47173.72881,179
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.694857789,105237.0003,179
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.670187548,42536.1708,179
,,,,,,,,,,,0.621405947,179 平均值,179
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.675458958,20604.00655,180
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.693700537,23015.82696,180
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.653341125,10296.59537,180
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.649280808,8895.753515,180
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.584915403,2991.491552,180
,,,,,,,,,,,0.651339366,180 平均值,180
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.572629307,7191.836423,181
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.707970259,8413.025891,181
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.686408903,13861.08342,181
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.689127951,6736.941266,181
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.704831918,9310.531352,181
,,,,,,,,,,,0.672193668,181 平均值,181
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.570844404,32769.18138,182
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.467232587,6772.157485,182
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.68156642,35973.28755,182
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.629771714,23271.11659,182
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.561218397,56446.70464,182
,,,,,,,,,,,0.582126704,182 平均值,182
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.661525187,58223.13831,183
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.699432912,109875.8444,183
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.689017688,48199.72162,183
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.704662651,76732.01875,183
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0,0.71356287,61962.0129,183
,,,,,,,,,,,0.693640262,183 平均值,183
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.586153415,7609.864188,184
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.56845619,9682.364262,184
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.633701854,5375.141165,184
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.534704294,32130.67544,184
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.643352245,6006.365774,184
,,,,,,,,,,,0.5932736,184 平均值,184
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.589603371,6733.055501,185
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.583461288,27472.48123,185
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.628288143,1910.284073,185
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.575193883,19239.60658,185
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.603867974,25433.13338,185
,,,,,,,,,,,0.596082932,185 平均值,185
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.581982835,67063.92871,186
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.583971626,18314.83484,186
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.588539093,42231.79098,186
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.548177099,55749.66007,186
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.602458113,7050.303873,186
,,,,,,,,,,,0.581025753,186 平均值,186
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.610897366,21129.67155,187
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.599140872,44996.16236,187
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.660522451,34414.88335,187
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.563363679,26346.5371,187
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.591552421,58280.35109,187
,,,,,,,,,,,0.605095358,187 平均值,187
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.659549217,3959.709321,188
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.555152651,9411.928893,188
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.533547042,8919.534337,188
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.611260238,5896.117901,188
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.543241641,15023.29847,188
,,,,,,,,,,,0.580550158,188 平均值,188
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.586170704,3217.176913,189
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.630595597,3556.063024,189
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.664062799,6190.689025,189
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.557175412,4145.812551,189
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.59970505,5367.603684,189
,,,,,,,,,,,0.607541912,189 平均值,189
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.619003205,18163.29138,190
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.601161096,16995.5557,190
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.58264257,37622.67366,190
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.598444631,27109.34123,190
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.569223605,33627.76363,190
,,,,,,,,,,,0.594095021,190 平均值,190
0,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.508710117,14152.03416,191
1,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.573046064,65551.05452,191
2,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.557133741,20471.45244,191
3,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.576966617,43861.7997,191
4,fedgsl,gnn_fedgsl_gcn,1,citeseer,3,256,0.5,1,0.25,0.0005,0.568622875,45103.3165,191
,,,,,,,,,,,0.556895883,191 平均值,191
,,,,,,,,,,,0.692658392,总平均值,95.5
